id,openness,conscientiousness,extraversion,agreeableness,neuroticism,overall_personality,interview_score,answer_score,speaking_skills,confidence_score,facial_expression,overall_performance
0061,-0.01709165179642119,0.20079676361054705,0.06422971206862466,0.17132642125380323,-0.49132186255291826,0.36294502831334163,0.11532400543651379,-0.020367541762412355,0.06425150569128958,0.2485327370606847,-0.018412337157092583,0.14796592524262075
0062,-0.09034680432690405,0.09436231130767951,-0.5458595835624681,-0.08578456784878437,0.03958150352681323,0.14794227173861185,0.07076873412590594,-0.058671324054130475,-0.1046514074994655,-0.3426930837583709,-0.19784495242608666,0.06580472228832618
0063,0.7419183856195634,0.7411879253754136,0.4878819435203301,0.7179212282475727,-0.14412831455610686,0.6404702730010022,0.9069531981093648,0.5859792538635903,0.6493135827238169,0.5497021725445331,0.741693028278779,0.7913759602807919
0064,-0.07909281871383232,-0.10981568573292916,0.11122985873070639,0.09058437881371934,0.2256948590989291,-0.15215154921083962,-0.2595995613242858,0.11177290117186951,-0.038820575829957536,0.03547104801540544,0.0469746961694825,-0.0301616536533259
0065,-0.4452926578280144,-0.17253204350112775,-0.4688006656844368,-0.4033614468216143,0.11826688185049583,-0.25414360223708204,-0.45919187688049184,-0.28262838937325724,-0.3091021162844884,-0.26282513760156945,-0.32987003916589397,-0.43209542028519493
0066,0.09891318872416982,-0.01129040743653814,-0.07526631753343699,0.14604415695580236,0.2937009111709454,0.1147167396091546,-0.022048992320309827,-0.04119491973303164,0.20027489517265587,0.040036689919019645,0.09738372607932112,-0.06894951582277888
0067,-0.2710150258322643,-0.14448502323618492,-0.3634569839569774,-0.16852239756475262,0.1734462558727276,-0.362626817343746,-0.32430320827011244,-0.49915060676993667,-0.42132231929349473,-0.11834096640835055,-0.23376384986334783,-0.34118035206614905
0068,0.3985153097498812,0.5092880846751776,0.3601803509208455,0.45111972789470306,-0.5555892113656704,0.7120076301211233,0.581018366301008,0.49757039828840555,0.6917258145196974,0.7751481346071697,0.4351398970327459,0.3469229288316107
0069,-1.274059012820864,-0.8460924874705379,-1.9654090764889607,-1.216308863023343,-0.081791222042947,-1.0556984487567387,-1.2713082084909608,-0.9652570192340973,-1.5497874786154484,-1.1060869042650643,-1.5146359065185453,-1.0260332826807321
0070,-0.251538392329092,-0.4268714798619848,-0.09794197367248471,-0.2370155901586817,-0.001313177522585699,-0.3713841712333828,-0.49267809862832135,-0.5371172621271808,-0.5541072111779453,-0.4256971827074503,-0.3218175699334931,-0.3430622988568454
0071,0.4301286001127331,0.33568416217625147,0.6611994261323879,0.2539658613126017,-0.12731276137136405,0.6040793332412399,0.4476304438356747,0.4900526088979645,0.8048085789217607,0.6625319752027135,0.8043253738482476,0.6146148632411093
0072,0.5492745174689115,0.5185027103337083,0.9359328258715909,1.0990115113076997,-0.532877510862466,0.9557693449420309,0.7462566062682198,1.0502096826935599,0.8923549896049087,0.7705134964389962,1.0816746534358552,0.7885406768685511
0073,-1.4084975615769952,-1.071516873681755,-1.398559093350013,-1.2294689241558752,0.3517833437144262,-1.1802611798437677,-1.3824347316865824,-1.3658649238774518,-1.2882888725163495,-0.8929172667652335,-1.425238702996427,-1.300176365919883
0074,0.30788720480256904,0.22232192374312915,0.14722596454235146,0.2046694925560354,0.10825185978638675,0.24516607297265686,0.20107956974452026,0.05863086625157521,0.3218415136712122,-0.0061320038890270556,0.2425943955723213,0.1153270696492309
0075,0.2408212107793585,0.1329687884866279,0.25162502998901876,0.15821489892757767,0.0845706887061626,0.2540437986823284,0.13774133098350724,0.19055880123497518,0.37487984686397424,0.021911190434972763,0.4234653213205069,0.14836100086348025
0076,0.5481121441457041,0.3010337447127516,0.6929029858518524,0.35862311620753307,-0.6844482278564151,0.5512228244088047,0.6771773753391416,0.4778689084675099,0.6781460704372142,0.7599273386465267,0.7075953373740234,0.7226724483182382
0077,0.19800914867254266,0.078703507833235,0.14800760552603331,-0.020797557558970874,-0.25293478763763777,0.14019952588087123,0.2848109664368529,0.3668727567387855,0.09752388518497969,0.25483996629914724,0.042526889099742074,0.35606706512138886
0078,-0.2587435282324582,-0.19514866544461082,-0.32956274458071466,-0.167310646284271,0.26649510158489836,-0.539342347977226,-0.27337450295905463,-0.17849858819451533,-0.3484051890785789,-0.4268674394767972,-0.3109940452621681,-0.2936625872137242
0079,-1.1509200773150998,-0.8436563633169245,-1.0068058109093114,-1.038264182359407,0.2619390163286423,-1.310580893961958,-1.0969571968966085,-1.3428887488523462,-1.2818269130884572,-1.0655297307168772,-1.2860404329612474,-0.9033758652735171
0080,0.39130443584981606,0.3366247514818191,0.10940838353159439,0.31455254434247126,0.16030272630426576,0.5798671021077442,0.36113055127122173,0.5608497982874415,0.22824815554982075,0.19983863371264007,0.31609509907837036,0.5928924759774987
0081,-0.4129087052365817,-0.12546197243353266,-0.3372569705948882,-0.4030288246238559,0.15328797915256995,-0.31155758038965625,-0.5209410942877412,-0.6882312070420606,-0.45893513584496565,-0.42074041565149944,-0.522790965882456,-0.6303968977712787
0082,0.09354709297624139,0.11388302961042245,-0.2067738280494528,0.017063548789623274,0.21144114941039652,0.003858116619808904,-0.15778053737995865,0.11587366992188293,0.1827782622359199,-0.13420109463720153,-0.1538569776539845,0.058580628884233515
0083,0.7690364130565053,0.526747362131972,0.3826002117217467,0.5270770751356298,-0.04399029663103738,0.587165436325683,0.6534103802474066,0.6014550799088688,0.40416493010502613,0.5793915358889995,0.5213021994490973,0.5401343681426405
0084,-0.9899422889327077,-1.261348613065066,-1.3755946137817554,-0.9890524110456193,0.0944041400244109,-1.2782046430491592,-1.3005765622911194,-1.3438780396396692,-1.295973090411277,-1.1392744052301105,-1.582490544108246,-0.9939340141496676
0085,0.12952061056803826,0.04466822296291369,0.04728351751088255,0.06067910528919339,-0.021211718042243775,0.2320352563782078,0.2788640038355939,0.22732164929408483,0.06819927960648454,0.228664883228742,0.32106464439649823,0.4186154208347791
0086,0.536121432235457,0.45572332694225637,1.0610845111995744,0.9275546357578729,-0.30877341381300477,0.8083860517051332,0.9167038133372757,0.7049283130336119,0.6720654247233466,0.9566016239944048,0.8747376118094294,0.9080770052423648
0087,0.09540628384839339,0.18793735049715768,0.096237169068053,0.06872998554032318,-0.2427490549364829,0.14792181405927973,0.1536356645911038,0.08476051257558358,0.0671845548873776,0.06417104027633382,0.07343679081871736,0.047162407081890144
0088,-1.1187518235207206,-0.7914463016346017,-1.1838457924725865,-0.6684471480904708,0.06374516724440851,-0.8201700760823779,-1.1694794490584957,-1.1144656994241346,-1.1655690123992124,-0.8857843558984956,-0.954997813564141,-0.7751522031723186
0089,-1.377594772318747,-1.246686882225692,-1.0148992984149445,-0.8155965008448387,0.20766292097302852,-1.2953810947615219,-1.3826390430332192,-1.1331611966867188,-1.6040531712657327,-1.1796728068205875,-1.1325000751177008,-1.4423269250659836
0090,0.43957979747611337,-0.007988759924574733,0.23262942079353363,0.12076520854463284,-0.2916103922801087,0.27014636748561505,0.3035917846906411,0.3690009332767664,0.03695381928392592,0.04422829378989481,0.4151247152772365,0.14970877831976287
0091,-0.5794894062526591,-0.4115446258788061,-1.1610249815419107,-0.6044024670976463,0.18900716626189984,-0.6202385455608899,-0.6995641947583566,-0.7977702142155337,-0.8081190186341073,-0.6836949101824369,-0.685420891058437,-0.8430741987912385
0092,-0.24596688302778938,-0.018466993084754742,-0.24183615709659778,-0.1817224509503177,-0.04391703880865972,-0.075076992963815,-0.23699655756018773,-0.3912337914143206,-0.18483770764796276,0.05879053197110329,-0.24244338838862123,-0.11939746583068812
0093,-0.661631656595835,-0.21690419831874827,-0.3850370014213595,-0.6563528980193724,0.12275323943991573,-0.7475873918852195,-0.5706300456700902,-0.4774457862845938,-0.4960147548333708,-0.8618610340195246,-0.5737904289344272,-0.5712864429241744
0094,0.3321639972485254,0.20563036901878667,0.01328056933661712,0.5387363759526601,0.13289405096481055,0.2967876082174313,-0.012410709445444434,0.36198785390685323,0.28767198330303917,0.252106875054156,-0.04834383062978,0.15226858770876645
0095,0.830679596039634,0.6630914017419859,0.7877478263447868,0.4030279604635912,-0.19872297280168677,0.5266981865857184,0.6070676826775544,0.38066804543920546,0.6086853680558277,0.4266922430793706,0.6080715021627737,0.7836251684253218
0096,-0.5849020186248959,-0.3664533097587314,-0.684790247367947,-0.6426985570130052,0.2332154513504902,-0.4122073380250091,-0.6624784007136987,-0.42871659461369216,-0.6714509932466126,-0.45289408788126073,-0.6165201230874514,-0.7667120535086831
0097,-0.040060487105691725,-0.07875033740587961,-0.028844346013178677,-0.13166480906416403,0.14625132316934406,-0.08903112725615016,-0.20784962814804797,0.2761601353812236,0.0576380549496244,0.04296185657850901,-0.0989596814919622,-0.00034848534418929186
0098,-0.13040085356984438,-0.13417500261032478,-0.17649851546872716,-0.8277693892033979,0.13532671703651747,-0.5350255179710206,-0.5859650160418208,-0.4567518297005994,-0.18540150864965604,-0.6154263026497873,-0.4725275427425796,-0.7107032353578872
0099,-0.15147069052485573,-0.2916030203521386,-0.24508908589629017,-0.20466912123715433,0.10768843891225202,-0.1700462604970084,0.055137470851881185,-0.328594552945003,-0.04322673167984182,-0.2180567925899615,-0.1278218398799034,-0.18366481357203665
0100,-0.9666522416972502,-0.9065119078787053,-1.2393776624644313,-0.9930348203555915,0.3431735635643375,-0.8352410242198182,-1.1129772950888601,-0.7918530837788488,-1.186074692620608,-0.9053121985493651,-1.170975670094616,-0.7987687463223672
0101,0.2328092479665133,0.18826326453846576,0.5426090365287812,0.17539250598264622,-0.02153266137733949,0.1925015376913218,0.22617829778220033,0.1277428770425324,0.29089937353843304,0.12695014486444384,0.23276963158645606,0.03986900369610647
0102,-0.8519684261319384,-0.8296749247457976,-0.27087266415793976,-0.7344824595629343,0.18508386695595663,-0.8275926474519579,-0.9885490114790446,-0.8225206038168514,-1.0059848893474812,-0.5789444940652733,-0.9329454952251258,-0.5814993841546017
0103,0.3955530067222979,0.007339507430409264,0.1654380022323588,0.29630358329419554,0.10626900106670333,0.3267195457317976,0.18968611878722705,-0.0005635290215692748,0.299856873146807,0.37426771105777823,0.03670378664354992,0.37379514348342113
0104,-0.3253761237848547,-0.3912169165930396,-0.4708550696296644,-0.19283633003022735,0.13045895233700197,-0.3365302837838168,-0.3248635708327201,-0.2492882993974719,-0.18178270907137306,-0.2476718576432537,-0.39556654138413777,-0.1864578945014912
0105,0.8471135971377038,0.47058570941006583,1.0737800016935806,0.9664227425764601,-0.590814229839053,0.9546233947570266,1.2446674729509073,1.1341041288864657,1.0293025369446585,1.0149952354163807,1.0670298816808728,1.0648274507661566
0106,0.006374516270376968,0.05265685786219104,-0.07093605590389399,-0.06069960205743261,-0.09278449869640822,0.04233944341709938,-0.07565371156296248,0.12415168562020344,0.11626075624400523,0.1825725539873653,-0.4056670613331303,-0.02255502216864585
0107,-0.12941230729189512,0.36546052985408456,-0.16610480146867151,-0.5195089068967952,0.39826885136788404,-0.2950084655236247,-0.1360530116140346,-0.19455221021581537,-0.36595783573054713,-0.32125180503805434,-0.5141885963807327,-0.15441711625411453
0108,-0.5731330875714389,-0.6884380047730837,-0.34990304205941153,-0.5742765019719585,0.284549870858972,-0.9642344558847343,-0.5855788516528376,-0.7408504861224989,-0.5404233200531008,-0.5527184690811769,-0.3905200488885858,-0.7331274002819197
0109,0.07322115179722168,0.18044217367935197,0.36480648293276285,0.4727225489787857,-0.10551171034840602,0.30495374686387255,0.3736123015554015,0.09437894112516698,0.04964708569413938,0.12725339534234556,0.23937018504678453,0.18574525691945
0110,0.2449507148654297,0.2005110874818336,0.44192784088350257,0.41475342156596623,-0.1004938917803766,0.2754990994228849,0.24166799329729272,0.3398439220557325,0.3360368547603906,0.14805841605043202,0.3355562497669388,0.33048145866367995
0111,0.18834620636766664,0.13395013712374085,0.40267691356708224,0.12675193754521577,-0.24868076181989063,0.18504175312183674,0.012380972776031018,0.26572509226587204,0.05468927006924283,0.22173355621200402,0.28259785454342873,0.23186610011956277
0112,-0.3107182761640305,-0.027336068834883077,-0.0015760839772272419,-0.36656906723341265,0.3990433232570875,-0.2237057245686697,-0.08355202892890365,-0.16053487449672144,-0.27495711887737134,0.02560237230407907,-0.4211237505554083,-0.3433039146435073
0113,-0.7315125106544754,-0.409367225633917,-0.6298863250364217,-0.7377575656557807,0.2317351165814194,-0.8590451784060035,-0.4295101008927473,-0.3013857326373231,-0.5656316982381031,-0.6234869727319878,-0.6028293949548508,-0.4871920783274087
0114,0.5359148049843251,0.5090778782929866,0.43330983759350156,0.424820722564362,-0.30611791061667404,0.5517484195575453,0.2558943653033712,0.5529360030412986,0.2810255429384246,0.3889478331557962,0.28287336833880616,0.4404505603135886
0115,-0.45857601792841957,-0.3665732363502257,-0.3366491863615619,-0.6696952909724613,0.31601095691539804,-0.5740710630137524,-0.31918340646099436,-0.45772249747144456,-0.39998195232278183,-0.3147193590487656,-0.2625431350919289,-0.2880161362570982
0116,0.10204747443837509,0.4657873225879427,-0.1715889848326841,0.10418822935827894,-0.18494877688947103,0.20574954018028252,-0.0725562012849721,0.34487911330752197,0.017132679260801923,0.0357282460533509,-0.18079499073304736,0.252934731876234
0117,0.12701540235624717,-0.02195629159428349,0.4273981876678598,-0.12220455820118822,-0.020941913944368923,0.12133848377102124,-0.17532837727634,0.05715904070092517,-0.08423692167289588,0.1503326292329868,-0.0021968189155695764,0.053715716915626995
0118,0.5914141385792231,0.30825657701228215,0.2819232451065551,0.7182304763251274,-0.2096406681567546,0.5381225811031255,0.42753256075437945,0.5742480052202753,0.6075660147977581,0.5044476847108368,0.7747133292485014,0.6817358589608737
0119,0.26462591777976896,-0.37168685063989765,0.27236081866882267,-0.30385243351042934,0.1321469697032178,-0.20374954325439054,0.062039145684830634,-0.12376700182853904,0.2879816950398882,0.021591196091511066,0.07602155469281235,-0.10977799050851901
